,age,job,marital,education,default,y
34092,57,housemaid,divorced,unknown,no,no
34093,43,unemployed,married,secondary,no,no
34094,41,entrepreneur,married,secondary,no,yes
34095,46,management,married,tertiary,no,yes
34096,27,blue-collar,single,primary,no,no
34097,35,management,married,tertiary,no,yes
34098,49,entrepreneur,single,secondary,no,yes
34099,23,technician,single,secondary,no,no
34100,58,blue-collar,married,unknown,no,no
34101,47,blue-collar,married,primary,no,yes
34102,25,management,single,tertiary,no,no
34103,54,management,married,unknown,no,no
34104,26,student,single,unknown,no,no
34105,35,management,single,tertiary,no,yes
34106,30,technician,single,unknown,no,no
34107,34,management,married,tertiary,no,yes
34108,30,technician,married,secondary,no,yes
34109,54,management,married,tertiary,no,yes
34110,58,retired,married,secondary,no,no
34111,49,admin.,single,unknown,no,no
34112,38,technician,married,secondary,no,no
34113,31,management,single,tertiary,no,yes
34114,49,blue-collar,married,secondary,no,no
34115,57,admin.,married,primary,no,no
34116,30,blue-collar,married,secondary,no,no
34117,41,admin.,married,primary,no,no
34118,39,housemaid,married,tertiary,no,no
34119,44,blue-collar,married,secondary,no,no
34120,30,student,single,secondary,no,no
34121,70,technician,married,secondary,no,no
34122,35,management,married,tertiary,no,no
34123,55,admin.,married,secondary,no,yes
34124,30,management,single,tertiary,no,no
34125,25,admin.,single,secondary,no,yes
34126,47,blue-collar,married,secondary,no,no
34127,26,technician,single,secondary,no,yes
34128,85,retired,married,primary,no,yes
34129,39,management,married,tertiary,no,no
34130,46,technician,married,unknown,no,no
34131,34,management,married,tertiary,no,no
34132,34,student,single,unknown,no,no
34133,35,technician,married,secondary,no,no
34134,25,technician,single,secondary,no,no
34135,55,blue-collar,married,primary,no,no
34136,35,admin.,single,secondary,no,no
34137,45,admin.,married,secondary,no,no
34138,59,housemaid,married,primary,no,no
34139,33,services,married,secondary,no,yes
34140,30,technician,married,secondary,no,no
34141,36,management,married,tertiary,no,no
34142,29,management,single,tertiary,no,yes
34143,39,management,married,tertiary,no,yes
34144,45,technician,married,secondary,no,no
34145,33,blue-collar,single,secondary,no,yes
34146,38,technician,single,secondary,no,yes
34147,33,blue-collar,single,tertiary,no,yes
34148,58,management,married,tertiary,no,yes
34149,32,management,single,tertiary,no,no
34150,61,retired,divorced,secondary,no,yes
34151,32,management,single,tertiary,no,yes
34152,35,admin.,married,tertiary,no,yes
34153,32,management,married,tertiary,no,yes
34154,41,management,married,tertiary,no,no
34155,29,management,married,tertiary,no,no
34156,29,unemployed,single,secondary,no,no
34157,50,admin.,single,secondary,no,yes
34158,31,technician,single,tertiary,no,yes
34159,31,admin.,single,tertiary,no,yes
34160,54,technician,married,secondary,no,yes
34161,33,technician,married,tertiary,no,yes
34162,48,management,married,secondary,no,no
34163,36,admin.,single,secondary,no,yes
34164,31,management,single,tertiary,no,yes
34165,32,technician,single,tertiary,no,yes
34166,28,services,single,primary,no,no
34167,34,management,married,tertiary,no,yes
34168,49,housemaid,divorced,secondary,no,no
34169,24,student,single,secondary,no,yes
34170,29,management,single,tertiary,no,yes
34171,27,admin.,married,tertiary,no,no
34172,40,management,married,tertiary,no,yes
34173,26,self-employed,single,tertiary,no,no
34174,28,self-employed,single,secondary,no,no
34175,29,blue-collar,single,secondary,no,yes
34176,30,admin.,single,tertiary,no,yes
34177,24,student,single,secondary,no,no
34178,33,self-employed,married,tertiary,no,no
34179,57,management,married,tertiary,no,no
34180,31,student,single,tertiary,no,no
34181,26,self-employed,married,tertiary,no,no
34182,45,blue-collar,married,secondary,no,yes
34183,37,technician,single,tertiary,no,no
34184,37,management,single,tertiary,no,yes
34185,29,student,single,secondary,no,no
34186,36,technician,single,secondary,no,yes
34187,52,management,married,tertiary,no,no
34188,60,blue-collar,married,primary,no,no
34189,27,student,single,unknown,no,no
34190,27,technician,single,secondary,no,no
34191,40,management,married,tertiary,no,no
34192,36,management,married,tertiary,no,no
34193,40,technician,single,tertiary,no,yes
34194,50,management,single,unknown,no,no
34195,34,management,single,tertiary,no,no
34196,28,unemployed,single,primary,no,yes
34197,33,management,single,tertiary,no,yes
34198,31,services,single,secondary,no,no
34199,33,technician,married,secondary,no,yes
34200,56,management,married,tertiary,no,yes
34201,46,management,married,tertiary,no,no
34202,34,technician,single,tertiary,no,no
34203,39,admin.,married,secondary,no,no
34204,20,student,married,unknown,no,no
34205,45,blue-collar,married,secondary,no,yes
34206,33,management,single,tertiary,no,no
34207,50,management,divorced,tertiary,no,no
34208,25,student,single,tertiary,no,yes
34209,41,blue-collar,married,secondary,no,yes
34210,38,technician,divorced,secondary,no,yes
34211,47,technician,married,secondary,no,yes
34212,60,admin.,divorced,secondary,no,no
34213,49,management,married,tertiary,no,yes
34214,34,management,single,tertiary,no,no
34215,36,services,single,secondary,no,yes
34216,36,technician,married,tertiary,no,no
34217,37,entrepreneur,single,secondary,no,no
34218,42,admin.,single,secondary,no,yes
34219,24,student,single,unknown,no,no
34220,33,technician,single,tertiary,no,yes
34221,26,services,single,secondary,no,no
34222,49,admin.,married,secondary,no,no
34223,25,services,single,secondary,no,no
34224,40,blue-collar,married,primary,no,no
34225,36,admin.,married,tertiary,no,yes
34226,28,blue-collar,single,tertiary,no,no
34227,31,management,single,tertiary,no,no
34228,30,management,single,tertiary,no,no
34229,44,blue-collar,single,secondary,no,no
34230,52,unemployed,married,secondary,no,no
34231,33,admin.,married,tertiary,no,no
34232,22,admin.,single,tertiary,no,no
34233,60,housemaid,married,primary,no,no
34234,60,technician,married,secondary,no,yes
34235,33,technician,married,secondary,no,yes
34236,29,services,single,tertiary,no,no
34237,39,services,married,secondary,no,no
34238,32,student,single,tertiary,no,no
34239,28,management,single,tertiary,no,no
34240,45,services,married,tertiary,no,no
34241,33,technician,married,secondary,no,yes
34242,35,unemployed,married,secondary,no,no
34243,33,services,single,secondary,no,yes
34244,67,retired,married,unknown,no,no
34245,57,admin.,single,secondary,no,no
34246,32,student,single,tertiary,no,yes
34247,44,blue-collar,married,secondary,no,no
34248,49,management,married,tertiary,no,no
34249,48,blue-collar,married,secondary,no,yes
34250,28,student,single,secondary,no,no
34251,48,management,divorced,tertiary,no,no
34252,49,blue-collar,married,primary,no,no
34253,39,admin.,married,secondary,no,no
34254,35,technician,single,secondary,no,no
34255,28,admin.,single,secondary,no,no
34256,34,management,single,tertiary,no,no
34257,28,blue-collar,married,primary,no,no
34258,47,management,married,secondary,no,no
34259,42,management,single,tertiary,no,no
34260,31,management,single,tertiary,no,no
34261,26,admin.,single,secondary,no,no
34262,41,admin.,married,tertiary,no,no
34263,44,admin.,married,secondary,no,no
34264,29,management,married,tertiary,no,no
34265,26,management,single,tertiary,no,no
34266,22,student,single,secondary,no,no
34267,36,management,single,tertiary,no,no
34268,50,management,married,tertiary,no,no
34269,41,management,married,tertiary,no,no
34270,57,retired,divorced,primary,no,no
34271,25,student,single,secondary,no,no
34272,26,self-employed,single,tertiary,no,no
34273,36,blue-collar,married,secondary,no,yes
34274,31,services,married,secondary,no,no
34275,32,technician,married,secondary,no,no
34276,34,self-employed,married,secondary,no,no
34277,33,blue-collar,married,secondary,no,no
34278,41,blue-collar,married,secondary,no,no
34279,36,self-employed,married,secondary,no,yes
34280,41,blue-collar,married,secondary,no,no
34281,19,student,single,unknown,no,no
34282,33,admin.,divorced,secondary,no,no
34283,40,unemployed,single,secondary,no,no
34284,33,admin.,married,tertiary,no,no
34285,59,management,married,tertiary,no,no
34286,30,management,single,tertiary,no,no
34287,42,management,married,tertiary,no,no
34288,19,student,single,primary,no,no
34289,51,blue-collar,married,primary,no,no
34290,45,technician,married,secondary,no,yes
34291,35,management,married,tertiary,no,yes
34292,35,services,married,secondary,no,no
34293,33,unemployed,single,tertiary,no,no
34294,33,blue-collar,married,primary,no,no
34295,28,management,single,tertiary,no,no
34296,38,management,divorced,tertiary,no,yes
34297,31,management,single,tertiary,no,no
34298,32,management,married,tertiary,no,no
34299,30,entrepreneur,single,secondary,no,no
34300,31,management,married,tertiary,no,no
34301,33,management,married,tertiary,no,no
34302,52,technician,married,tertiary,no,yes
34303,35,management,married,tertiary,no,no
34304,37,blue-collar,married,primary,no,no
34305,32,technician,single,secondary,no,no
34306,56,self-employed,married,tertiary,no,no
34307,30,self-employed,married,tertiary,no,yes
34308,31,technician,married,secondary,no,yes
34309,32,management,married,tertiary,no,no
34310,28,blue-collar,single,primary,no,no
34311,45,technician,married,secondary,no,no
34312,34,management,single,tertiary,no,no
34313,32,self-employed,divorced,tertiary,no,yes
34314,31,management,single,tertiary,no,no
34315,49,unemployed,married,secondary,no,no
34316,44,self-employed,married,unknown,no,yes
34317,39,management,single,tertiary,no,yes
34318,58,management,married,unknown,no,no
34319,24,admin.,single,secondary,no,no
34320,35,technician,single,secondary,no,no
34321,53,technician,married,secondary,no,no
34322,45,blue-collar,married,primary,no,yes
34323,32,blue-collar,married,secondary,no,no
34324,28,blue-collar,single,secondary,no,no
34325,31,technician,married,tertiary,no,yes
34326,23,student,single,tertiary,no,no
34327,36,admin.,single,secondary,no,no
34328,33,self-employed,single,tertiary,no,no
34329,32,blue-collar,married,primary,yes,no
34330,55,technician,single,secondary,no,no
34331,34,entrepreneur,married,tertiary,no,no
34332,32,blue-collar,single,secondary,no,yes
34333,26,blue-collar,married,primary,no,no
34334,32,management,single,tertiary,no,no
34335,39,management,single,tertiary,no,yes
34336,30,management,single,tertiary,no,yes
34337,63,management,married,unknown,no,yes
34338,33,management,married,secondary,no,no
34339,56,retired,married,primary,no,yes
34340,57,retired,married,tertiary,no,no
34341,30,management,married,tertiary,no,yes
34342,43,technician,married,secondary,no,no
34343,29,blue-collar,single,secondary,no,no
34344,38,admin.,married,secondary,no,yes
34345,40,admin.,married,secondary,no,no
34346,31,management,single,tertiary,no,yes
34347,36,management,single,tertiary,no,no
34348,43,entrepreneur,married,secondary,no,no
34349,24,student,single,unknown,no,no
34350,26,technician,single,secondary,no,yes
34351,54,management,married,tertiary,no,no
34352,37,student,single,unknown,no,yes
34353,46,management,single,tertiary,no,no
34354,48,blue-collar,married,secondary,no,no
34355,51,technician,single,tertiary,no,no
34356,34,management,married,tertiary,no,no
34357,30,unemployed,married,secondary,no,no
34358,36,management,married,tertiary,no,no
34359,29,management,single,tertiary,no,yes
34360,53,management,divorced,tertiary,no,no
34361,24,student,single,secondary,no,yes
34362,25,unemployed,married,secondary,no,no
34363,34,blue-collar,married,secondary,no,no
34364,39,technician,married,tertiary,no,no
34365,25,student,single,secondary,no,no
34366,35,entrepreneur,married,secondary,no,yes
34367,57,technician,married,tertiary,no,no
34368,32,management,single,tertiary,no,no
34369,31,admin.,single,secondary,no,no
34370,33,management,married,tertiary,no,no
34371,26,admin.,single,unknown,no,no
34372,43,technician,married,tertiary,no,yes
34373,32,management,single,tertiary,no,no
34374,36,services,single,secondary,no,yes
34375,41,management,married,secondary,no,no
34376,25,student,married,tertiary,no,no
34377,34,blue-collar,married,primary,no,no
34378,25,technician,single,secondary,no,no
34379,27,management,single,tertiary,no,no
34380,41,technician,divorced,secondary,no,no
34381,39,blue-collar,married,secondary,no,yes
34382,47,blue-collar,married,secondary,no,no
34383,30,technician,married,secondary,no,no
34384,33,management,married,tertiary,no,no
34385,23,student,single,secondary,no,no
34386,32,management,single,secondary,no,no
34387,31,admin.,married,secondary,no,no
34388,38,technician,single,tertiary,no,no
34389,29,management,single,secondary,no,yes
34390,50,management,married,tertiary,no,no
34391,59,retired,divorced,secondary,no,yes
34392,31,student,married,secondary,no,no
34393,32,management,single,tertiary,no,no
34394,20,student,single,secondary,no,no
34395,60,management,married,tertiary,no,no
34396,46,management,married,unknown,no,no
34397,28,blue-collar,married,secondary,no,yes
34398,35,management,single,tertiary,no,no
34399,28,blue-collar,single,secondary,no,no
34400,59,blue-collar,married,primary,no,no
34401,56,admin.,married,primary,no,no
34402,32,blue-collar,divorced,secondary,no,no
34403,46,admin.,single,secondary,no,no
34404,34,unemployed,married,secondary,no,no
34405,55,blue-collar,married,secondary,no,no
34406,50,blue-collar,married,primary,no,yes
34407,30,admin.,divorced,secondary,no,no
34408,37,management,single,tertiary,no,no
34409,28,unemployed,married,secondary,no,no
34410,48,services,married,secondary,no,no
34411,27,blue-collar,single,secondary,no,no
34412,38,services,married,secondary,no,no
34413,33,management,single,tertiary,no,no
34414,40,management,married,primary,no,no
34415,35,blue-collar,single,secondary,yes,no
34416,35,technician,married,tertiary,no,no
34417,40,blue-collar,married,secondary,no,no
34418,29,blue-collar,married,primary,no,no
34419,46,technician,married,tertiary,no,no
34420,42,admin.,divorced,secondary,no,no
34421,38,entrepreneur,married,primary,no,no
34422,33,blue-collar,married,secondary,no,no
