,balance,housing,loan,contact,day,y
41546,-148,yes,no,cellular,11,no
41547,2815,yes,no,cellular,11,yes
41548,5207,no,no,cellular,11,no
41549,3082,no,no,cellular,11,yes
41550,495,no,no,cellular,11,yes
41551,479,no,no,cellular,11,no
41552,1233,yes,no,unknown,11,yes
41553,2747,no,no,cellular,11,no
41554,739,no,no,cellular,11,yes
41555,640,yes,no,cellular,11,yes
41556,2,yes,no,cellular,11,yes
41557,1843,no,no,cellular,11,yes
41558,315,no,no,cellular,11,no
41559,322,no,no,telephone,11,yes
41560,7331,no,no,cellular,11,yes
41561,1765,no,no,telephone,11,yes
41562,1236,yes,no,cellular,14,yes
41563,0,no,no,cellular,14,no
41564,275,no,no,cellular,14,no
41565,3,yes,no,cellular,14,no
41566,6046,yes,yes,telephone,14,yes
41567,29,no,no,cellular,14,no
41568,2380,no,no,cellular,14,no
41569,934,no,no,cellular,14,yes
41570,99,no,no,cellular,14,no
41571,1013,no,no,cellular,15,yes
41572,596,yes,no,telephone,15,yes
41573,2351,no,no,cellular,15,yes
41574,273,yes,no,cellular,15,yes
41575,4775,no,no,cellular,15,yes
41576,3109,no,no,cellular,15,yes
41577,388,no,no,cellular,15,yes
41578,262,no,no,cellular,15,yes
41579,654,no,no,cellular,15,yes
41580,64,no,no,cellular,15,no
41581,1855,no,no,cellular,15,yes
41582,810,no,no,cellular,15,yes
41583,1664,no,no,cellular,15,yes
41584,2,no,no,cellular,15,no
41585,362,no,no,cellular,15,yes
41586,1323,no,no,cellular,15,no
41587,1612,no,no,cellular,15,no
41588,1293,no,no,cellular,16,yes
41589,3384,no,no,cellular,16,yes
41590,345,no,no,cellular,16,no
41591,874,yes,no,cellular,16,yes
41592,1819,no,no,cellular,16,no
41593,865,no,no,cellular,16,no
41594,242,no,no,telephone,16,no
41595,10943,no,no,cellular,16,yes
41596,4539,no,no,cellular,16,yes
41597,417,yes,no,cellular,16,no
41598,780,no,no,cellular,16,no
41599,4847,no,no,cellular,16,no
41600,0,no,no,cellular,16,no
41601,805,no,no,cellular,17,no
41602,553,yes,no,cellular,17,no
41603,2817,no,no,cellular,17,yes
41604,595,yes,no,unknown,18,no
41605,1646,no,no,cellular,18,yes
41606,808,no,no,cellular,18,yes
41607,762,no,no,cellular,18,yes
41608,44,no,no,cellular,18,yes
41609,883,no,no,cellular,18,no
41610,425,no,no,telephone,22,yes
41611,2367,no,no,cellular,22,yes
41612,5993,no,no,cellular,22,no
41613,10252,no,no,cellular,22,yes
41614,1000,yes,no,cellular,22,yes
41615,4380,no,no,cellular,22,yes
41616,2756,no,no,cellular,23,no
41617,20585,no,no,cellular,23,yes
41618,5102,no,no,cellular,23,no
41619,179,no,no,cellular,24,no
41620,530,yes,no,cellular,24,no
41621,2601,no,no,cellular,24,yes
41622,539,no,no,cellular,25,no
41623,150,no,no,cellular,25,no
41624,1036,no,no,cellular,25,no
41625,2954,no,no,cellular,25,no
41626,118,no,no,cellular,25,no
41627,238,no,no,cellular,25,yes
41628,0,no,no,cellular,25,no
41629,1791,no,no,cellular,25,no
41630,909,no,no,cellular,25,no
41631,1176,no,no,cellular,25,no
41632,1,no,no,cellular,25,no
41633,2552,yes,yes,cellular,25,no
41634,1179,yes,no,cellular,25,no
41635,0,no,no,cellular,25,yes
41636,4545,no,no,cellular,25,no
41637,1191,no,no,cellular,28,no
41638,3371,no,no,cellular,28,yes
41639,0,no,no,cellular,28,yes
41640,929,no,yes,telephone,28,no
41641,10583,no,no,cellular,28,yes
41642,14,no,no,cellular,29,no
41643,16,yes,no,telephone,29,yes
41644,0,no,no,cellular,29,yes
41645,1145,yes,no,cellular,29,no
41646,5,no,no,cellular,29,no
41647,2152,no,no,cellular,30,no
41648,1451,no,no,cellular,30,yes
41649,4286,no,no,cellular,30,no
41650,0,no,no,cellular,30,no
41651,1711,no,no,telephone,30,yes
41652,4068,no,no,cellular,30,no
41653,109,no,no,telephone,30,no
41654,0,no,no,telephone,30,yes
41655,611,no,no,cellular,1,yes
41656,2088,yes,no,cellular,1,no
41657,1866,no,yes,cellular,1,no
41658,132,no,no,cellular,1,yes
41659,3426,no,no,cellular,1,no
41660,2047,yes,no,cellular,1,no
41661,24,no,no,cellular,1,no
41662,39385,no,no,cellular,1,no
41663,0,no,no,telephone,1,no
41664,202,no,no,cellular,1,no
41665,3842,no,no,cellular,1,no
41666,333,no,no,telephone,1,no
41667,2081,no,no,cellular,1,no
41668,1363,no,no,telephone,1,no
41669,158,yes,no,cellular,1,no
41670,1224,no,no,cellular,1,no
41671,2460,no,no,cellular,1,no
41672,4152,yes,no,cellular,1,no
41673,2140,no,no,cellular,1,no
41674,189,no,no,cellular,1,yes
41675,288,no,no,cellular,1,yes
41676,15834,no,no,telephone,1,no
41677,1495,yes,no,cellular,1,no
41678,1027,yes,no,cellular,1,yes
41679,6036,no,no,cellular,1,no
41680,613,no,no,cellular,1,no
41681,6784,no,no,cellular,1,yes
41682,1464,no,no,cellular,2,yes
41683,8295,no,no,cellular,2,yes
41684,383,no,no,telephone,2,no
41685,26233,no,no,cellular,2,no
41686,22,no,no,cellular,2,no
41687,170,no,no,cellular,2,no
41688,4126,no,no,cellular,2,no
41689,11,yes,no,cellular,2,no
41690,2917,no,no,cellular,6,yes
41691,318,yes,no,cellular,6,no
41692,0,no,no,cellular,6,no
41693,71188,no,no,cellular,6,no
41694,415,no,no,cellular,6,no
41695,158,no,no,cellular,6,yes
41696,1588,no,no,cellular,6,yes
41697,125,no,no,cellular,6,no
41698,0,no,no,cellular,6,no
41699,168,no,no,cellular,6,no
41700,655,no,no,cellular,6,yes
41701,2931,no,no,cellular,6,no
41702,3727,no,no,cellular,6,no
41703,854,no,no,cellular,6,yes
41704,282,no,no,cellular,6,yes
41705,8897,no,no,cellular,6,no
41706,55,no,no,telephone,6,no
41707,415,yes,no,cellular,7,no
41708,121,no,no,telephone,7,no
41709,604,yes,no,cellular,7,yes
41710,793,no,no,cellular,7,no
41711,5437,no,no,cellular,7,yes
41712,2061,yes,yes,cellular,7,no
41713,417,no,no,cellular,7,no
41714,1185,no,no,cellular,7,yes
41715,873,no,no,cellular,7,no
41716,0,no,no,telephone,7,no
41717,9629,no,no,cellular,7,no
41718,172,yes,yes,cellular,7,no
41719,3104,no,no,telephone,7,no
41720,272,yes,no,cellular,7,no
41721,286,no,no,cellular,7,no
41722,16873,no,no,cellular,7,no
41723,895,no,no,cellular,7,yes
41724,197,no,no,cellular,7,no
41725,484,no,no,cellular,8,no
41726,2398,no,no,cellular,8,no
41727,0,no,no,cellular,8,no
41728,1857,yes,no,cellular,8,yes
41729,377,no,no,cellular,8,no
41730,0,no,no,cellular,8,no
41731,993,no,no,cellular,8,no
41732,0,no,no,cellular,8,no
41733,0,no,no,telephone,8,no
41734,53,no,no,cellular,8,no
41735,1389,no,no,cellular,8,no
41736,1730,yes,no,cellular,8,no
41737,4596,yes,no,cellular,8,yes
41738,849,yes,no,cellular,8,yes
41739,3528,no,no,cellular,8,yes
41740,565,no,no,telephone,8,yes
41741,254,no,no,cellular,8,no
41742,1781,no,no,cellular,8,yes
41743,3415,no,no,cellular,9,yes
41744,79,no,no,cellular,9,yes
41745,2140,no,no,cellular,12,no
41746,0,no,no,cellular,12,no
41747,12039,no,no,telephone,12,yes
41748,2983,yes,no,cellular,12,no
41749,2524,no,no,cellular,12,yes
41750,12,no,no,cellular,12,yes
41751,139,no,yes,cellular,12,yes
41752,2488,no,no,cellular,12,yes
41753,4216,no,no,cellular,12,no
41754,6236,no,no,cellular,12,no
41755,7111,yes,no,cellular,12,yes
41756,1137,no,no,telephone,12,no
41757,6879,no,no,cellular,12,no
41758,989,no,no,telephone,12,no
41759,1430,no,no,telephone,12,no
41760,1646,no,no,cellular,12,no
41761,9329,no,no,cellular,13,no
41762,80,yes,yes,cellular,13,no
41763,538,yes,no,cellular,13,no
41764,3927,no,no,cellular,13,no
41765,0,no,no,cellular,13,no
41766,19,yes,yes,cellular,13,no
41767,2216,yes,no,cellular,13,no
41768,4415,no,no,telephone,13,no
41769,1187,no,yes,cellular,13,no
41770,361,no,no,cellular,13,yes
41771,2109,no,no,cellular,13,yes
41772,1093,yes,yes,cellular,13,yes
41773,385,no,no,cellular,13,yes
41774,581,yes,no,cellular,13,no
41775,3343,no,no,cellular,13,no
41776,8,no,no,cellular,13,no
41777,2579,no,no,cellular,13,no
41778,2806,no,no,cellular,13,no
41779,1124,no,no,telephone,13,no
41780,1245,no,no,cellular,13,no
41781,2646,no,no,cellular,13,yes
41782,6,yes,no,cellular,13,yes
41783,886,yes,no,cellular,13,no
41784,197,yes,no,cellular,13,no
41785,1188,no,no,cellular,13,no
41786,1495,no,no,cellular,13,yes
41787,670,no,no,cellular,13,yes
41788,592,no,no,cellular,13,yes
41789,1965,no,no,telephone,13,yes
41790,132,no,no,cellular,13,no
41791,0,no,no,cellular,13,no
41792,163,no,no,telephone,13,no
41793,2688,no,no,cellular,14,yes
41794,1084,no,no,cellular,14,no
41795,107,no,no,cellular,14,yes
41796,313,no,no,telephone,14,yes
41797,37378,yes,no,cellular,14,no
41798,1297,yes,no,cellular,14,no
41799,127,yes,no,cellular,14,no
41800,144,yes,yes,cellular,14,no
41801,1178,yes,yes,cellular,14,no
41802,5223,no,no,cellular,14,no
41803,1167,no,no,cellular,14,no
41804,8692,yes,no,cellular,14,no
41805,52,yes,no,cellular,14,no
41806,1579,no,no,cellular,14,no
41807,276,no,no,cellular,14,no
41808,93,no,no,cellular,14,no
41809,40,no,no,telephone,14,yes
41810,1830,no,no,cellular,14,no
41811,2139,no,no,cellular,14,no
41812,4198,no,no,cellular,15,yes
41813,0,no,no,cellular,15,no
41814,4692,yes,no,cellular,15,no
41815,1630,no,no,cellular,15,no
41816,0,no,no,telephone,15,no
41817,154,no,no,cellular,15,no
41818,13669,no,no,cellular,15,no
41819,0,no,no,telephone,15,no
41820,1310,no,no,cellular,15,no
41821,184,no,no,cellular,15,no
41822,2,no,no,telephone,15,no
41823,643,no,no,cellular,15,no
41824,35,yes,no,cellular,15,no
41825,2149,yes,no,cellular,15,no
41826,442,no,no,cellular,15,no
41827,7469,no,no,cellular,15,no
41828,536,no,no,cellular,15,yes
41829,3872,no,no,cellular,15,no
41830,103,no,no,cellular,15,no
41831,1311,no,no,telephone,15,yes
41832,0,no,no,cellular,15,no
41833,766,no,no,cellular,15,yes
41834,1528,no,no,cellular,15,yes
41835,1960,yes,yes,cellular,15,no
41836,2557,yes,no,telephone,15,yes
41837,279,no,no,telephone,15,no
41838,79,no,no,cellular,15,yes
41839,413,no,no,cellular,16,no
41840,1318,no,no,cellular,16,yes
41841,3771,no,no,telephone,16,yes
41842,0,no,no,cellular,16,yes
41843,2619,no,no,telephone,16,no
41844,6138,no,no,cellular,16,yes
41845,6384,no,no,cellular,16,no
41846,0,no,no,cellular,16,no
41847,129,no,no,cellular,16,yes
41848,469,no,no,cellular,16,yes
41849,893,no,no,cellular,16,yes
41850,3702,no,no,cellular,16,no
41851,2850,no,no,cellular,16,no
41852,523,no,yes,cellular,16,no
41853,423,yes,yes,cellular,16,no
41854,493,no,no,cellular,16,no
41855,0,no,no,telephone,16,no
41856,3119,no,no,cellular,16,yes
41857,8514,no,no,cellular,16,no
41858,519,no,no,telephone,16,yes
41859,690,no,no,cellular,16,no
41860,2266,no,no,cellular,16,yes
41861,4017,no,no,cellular,16,yes
41862,643,no,no,cellular,16,yes
41863,2338,no,no,cellular,16,yes
41864,0,yes,no,cellular,16,no
41865,0,no,no,cellular,16,yes
41866,4079,no,no,cellular,19,yes
41867,3175,no,no,cellular,19,no
41868,588,no,no,cellular,19,no
41869,6481,no,no,cellular,19,yes
41870,1515,yes,no,cellular,19,no
41871,9,no,no,cellular,19,no
41872,820,no,no,cellular,19,yes
41873,1381,no,no,cellular,19,no
41874,1648,no,no,cellular,19,no
41875,1619,no,no,cellular,19,no
41876,3745,no,no,cellular,19,no
41877,1177,no,no,cellular,19,no
41878,254,no,no,cellular,19,no
41879,334,no,no,cellular,19,no
41880,6483,no,no,telephone,19,no
41881,648,no,no,cellular,19,no
41882,806,no,no,cellular,19,no
41883,10889,no,no,cellular,19,no
41884,1784,no,no,cellular,19,yes
41885,1411,no,no,telephone,19,yes
41886,561,no,no,telephone,19,no
41887,1787,no,no,cellular,19,no
41888,111,no,no,cellular,19,no
41889,261,no,no,cellular,19,no
41890,831,yes,yes,telephone,19,no
41891,8,no,no,telephone,19,no
41892,172,yes,no,cellular,19,no
41893,0,no,no,telephone,19,no
41894,7529,no,no,cellular,19,yes
41895,12067,no,no,telephone,20,no
41896,1541,no,no,cellular,20,no
41897,8304,no,no,cellular,20,no
41898,1802,no,no,cellular,20,no
41899,3472,no,no,cellular,20,yes
41900,206,no,no,cellular,20,yes
41901,0,no,no,cellular,20,no
41902,1388,no,no,telephone,20,yes
41903,1807,no,no,telephone,20,yes
41904,480,no,no,cellular,20,yes
41905,69,yes,yes,cellular,20,no
41906,571,yes,no,cellular,20,yes
41907,3994,no,yes,cellular,20,yes
41908,400,no,no,cellular,20,no
41909,3165,no,no,telephone,20,no
41910,1693,yes,no,cellular,20,yes
41911,80,no,no,cellular,20,yes
41912,267,no,no,cellular,21,yes
41913,2581,no,no,cellular,21,yes
41914,0,yes,no,cellular,21,yes
41915,473,no,no,cellular,21,no
41916,3370,no,no,cellular,21,no
41917,1134,no,no,cellular,21,yes
41918,4912,no,no,telephone,21,no
41919,3810,no,no,cellular,21,no
41920,309,no,no,cellular,21,yes
41921,6807,no,no,cellular,21,yes
41922,24025,no,no,cellular,21,no
41923,6746,no,no,telephone,21,yes
41924,375,no,no,cellular,21,yes
41925,658,yes,no,cellular,21,yes
41926,371,yes,yes,cellular,21,yes
41927,2693,no,no,cellular,21,yes
41928,4688,no,no,cellular,21,yes
41929,70,yes,no,cellular,21,no
41930,329,no,no,cellular,22,yes
41931,79,yes,no,cellular,22,yes
41932,0,no,no,cellular,22,yes
41933,6281,no,no,cellular,22,yes
41934,775,no,no,cellular,22,yes
41935,2779,no,no,cellular,22,yes
41936,411,no,no,cellular,22,yes
41937,2144,no,no,cellular,22,yes
41938,527,no,yes,cellular,22,yes
41939,431,no,no,cellular,22,yes
41940,1750,yes,no,cellular,22,no
41941,643,no,no,cellular,22,no
41942,123,no,yes,cellular,22,yes
41943,2064,no,no,cellular,22,no
41944,0,no,no,cellular,22,no
41945,3792,no,no,cellular,22,yes
41946,4807,no,no,telephone,22,yes
41947,8603,no,no,cellular,22,yes
41948,2178,no,no,cellular,22,yes
41949,229,no,no,telephone,22,yes
41950,0,no,no,cellular,22,no
41951,2991,no,no,cellular,22,yes
41952,4,no,no,cellular,23,no
41953,4174,no,no,cellular,23,yes
41954,10925,no,no,cellular,23,yes
41955,2411,yes,no,cellular,23,yes
41956,14646,no,no,cellular,23,yes
41957,86,no,no,cellular,23,yes
41958,11115,no,no,cellular,23,yes
41959,796,no,no,cellular,23,yes
41960,0,yes,no,cellular,23,no
41961,6900,no,no,cellular,23,yes
41962,5878,no,no,cellular,23,yes
41963,1780,yes,no,cellular,23,yes
41964,1673,no,no,cellular,23,no
41965,183,no,no,cellular,23,yes
41966,0,no,no,cellular,23,no
41967,3648,no,no,telephone,23,yes
41968,416,no,no,cellular,23,no
41969,4112,no,no,telephone,23,yes
41970,1108,no,no,cellular,26,no
41971,2463,no,no,cellular,26,no
41972,0,no,no,cellular,26,no
41973,36,no,no,cellular,26,no
41974,353,no,no,cellular,26,no
41975,1425,no,no,cellular,26,no
41976,722,no,no,cellular,26,no
41977,0,yes,no,cellular,26,no
41978,2815,no,no,cellular,26,no
41979,542,no,no,cellular,26,yes
41980,3897,no,no,cellular,26,no
41981,1381,no,no,cellular,27,no
41982,243,no,no,cellular,27,yes
41983,865,yes,no,cellular,27,no
41984,1373,no,no,cellular,27,no
41985,942,no,no,cellular,27,yes
41986,3027,yes,no,cellular,27,no
41987,254,no,no,cellular,27,yes
41988,311,yes,yes,cellular,27,no
41989,0,yes,no,cellular,27,yes
41990,0,no,no,cellular,27,yes
41991,398,no,no,cellular,27,yes
41992,992,yes,no,cellular,27,yes
41993,23,no,no,cellular,27,yes
41994,732,no,no,cellular,27,yes
41995,4629,yes,no,cellular,27,yes
41996,747,no,no,telephone,27,no
41997,616,no,no,cellular,27,no
41998,0,yes,yes,cellular,27,no
41999,140,no,no,telephone,27,no
42000,0,no,no,telephone,27,no
42001,87,no,no,telephone,27,no
42002,0,no,no,cellular,27,yes
42003,373,no,yes,cellular,27,no
42004,383,no,no,cellular,27,no
42005,992,no,no,cellular,27,no
42006,70,no,no,cellular,27,yes
42007,5063,no,no,cellular,27,yes
42008,4572,no,no,telephone,27,yes
42009,1624,no,no,cellular,27,no
42010,18,yes,yes,cellular,27,no
42011,182,no,no,cellular,27,no
42012,1788,no,no,cellular,27,yes
42013,659,no,no,cellular,27,yes
42014,129,no,no,cellular,27,yes
42015,3170,no,no,cellular,28,no
42016,937,no,no,cellular,28,no
42017,16935,no,no,cellular,28,no
42018,1599,yes,no,cellular,28,no
42019,89,no,no,cellular,28,no
42020,3463,no,yes,cellular,28,yes
42021,11240,yes,no,telephone,28,no
42022,735,no,no,cellular,28,no
42023,603,no,no,cellular,28,no
42024,2,no,no,cellular,28,no
42025,7945,no,no,cellular,28,no
42026,1742,no,no,cellular,28,no
42027,4984,no,no,telephone,28,yes
42028,390,no,no,cellular,28,no
42029,1004,no,no,cellular,28,yes
42030,4787,no,no,cellular,28,yes
42031,1727,no,no,telephone,28,no
42032,3213,no,no,telephone,28,no
42033,914,yes,no,cellular,28,yes
42034,2326,no,no,cellular,28,yes
42035,81,yes,no,cellular,29,yes
42036,2230,no,no,cellular,29,yes
42037,667,no,no,cellular,29,no
42038,203,no,no,cellular,29,yes
42039,13578,no,no,cellular,29,no
42040,3951,no,no,cellular,29,yes
42041,240,yes,no,cellular,29,yes
42042,338,no,no,cellular,29,yes
42043,0,no,no,cellular,29,yes
42044,0,no,no,cellular,29,yes
42045,0,no,no,cellular,29,no
42046,944,no,no,cellular,29,yes
42047,272,no,no,cellular,29,no
42048,5,no,no,cellular,29,yes
42049,697,no,no,cellular,29,yes
42050,53,yes,no,cellular,29,no
42051,0,no,no,cellular,29,yes
42052,685,yes,no,cellular,29,no
42053,1948,no,no,cellular,29,yes
42054,3654,no,no,cellular,29,yes
42055,962,yes,no,cellular,29,yes
42056,2306,no,no,cellular,29,no
42057,980,no,no,cellular,29,no
42058,551,no,no,cellular,29,yes
42059,395,no,no,cellular,29,yes
42060,159,no,no,telephone,29,yes
42061,997,no,no,cellular,29,yes
42062,477,yes,no,cellular,29,yes
42063,920,yes,no,cellular,29,no
42064,3663,no,no,cellular,29,yes
42065,1327,no,no,cellular,29,no
42066,115,no,no,telephone,29,no
42067,853,no,no,cellular,29,yes
42068,8278,no,no,cellular,29,yes
42069,1947,no,no,cellular,30,no
42070,7687,no,no,telephone,30,no
42071,7458,no,no,cellular,30,yes
42072,7974,yes,no,cellular,30,no
42073,0,no,no,cellular,30,yes
42074,1791,no,no,telephone,30,no
42075,2846,yes,no,cellular,30,no
42076,53,no,no,cellular,30,no
42077,2934,no,no,cellular,30,no
42078,348,no,no,cellular,30,yes
42079,44,no,no,cellular,30,yes
42080,1193,no,no,cellular,30,yes
42081,230,no,no,cellular,30,yes
42082,8729,no,no,cellular,30,yes
42083,730,yes,no,cellular,30,no
42084,1725,yes,yes,cellular,30,no
42085,2384,no,no,cellular,30,yes
42086,3401,no,no,cellular,30,yes
42087,881,no,no,cellular,30,yes
42088,3512,no,no,cellular,30,yes
42089,1522,no,no,cellular,30,yes
42090,1585,no,no,telephone,30,no
42091,4243,no,no,cellular,30,yes
42092,3717,no,no,telephone,30,no
42093,8434,no,no,telephone,2,no
42094,3301,yes,no,cellular,2,no
42095,1506,no,no,cellular,2,no
42096,1832,yes,no,cellular,2,no
42097,0,no,no,cellular,2,no
42098,2485,yes,no,cellular,2,no
42099,846,no,no,cellular,2,no
42100,3851,no,no,cellular,2,no
42101,732,no,no,cellular,2,no
42102,3020,no,no,telephone,2,no
42103,508,no,no,cellular,2,no
42104,39,no,no,cellular,2,no
42105,9317,no,no,cellular,2,no
42106,1992,no,no,telephone,2,no
42107,600,no,no,cellular,2,no
42108,3054,no,no,cellular,2,no
42109,473,no,yes,cellular,2,yes
42110,576,no,no,cellular,2,no
42111,5462,no,no,cellular,2,yes
42112,833,yes,no,telephone,2,no
42113,906,no,no,cellular,2,no
42114,580,yes,no,cellular,2,no
42115,580,yes,no,telephone,2,no
42116,2777,yes,no,telephone,2,no
42117,4412,no,no,cellular,2,yes
42118,922,no,no,telephone,2,no
42119,1404,yes,no,cellular,2,no
42120,1285,no,no,telephone,2,no
42121,2037,no,no,cellular,2,yes
42122,10332,no,no,cellular,2,yes
42123,1133,yes,no,cellular,3,yes
42124,1818,yes,yes,cellular,3,no
42125,205,no,no,cellular,3,yes
42126,0,yes,yes,cellular,3,yes
42127,1224,yes,no,cellular,3,yes
42128,238,no,no,cellular,3,yes
42129,62,yes,no,cellular,3,yes
42130,2398,yes,no,cellular,3,yes
42131,0,no,no,cellular,3,no
42132,704,no,no,cellular,3,yes
42133,506,no,no,cellular,3,yes
42134,5871,no,no,cellular,3,no
42135,382,no,no,cellular,3,no
42136,2352,no,no,cellular,3,yes
42137,360,no,no,cellular,3,yes
42138,938,no,no,cellular,3,yes
42139,1508,no,no,cellular,3,no
42140,1697,no,no,cellular,3,yes
42141,2,no,no,cellular,3,yes
42142,1720,no,no,cellular,3,yes
42143,2812,yes,no,cellular,3,no
42144,1492,no,no,telephone,3,yes
42145,7222,yes,no,cellular,4,no
42146,156,no,no,cellular,4,no
42147,0,no,no,cellular,4,no
42148,112,yes,no,cellular,4,no
42149,1812,no,no,cellular,4,no
42150,482,no,no,cellular,4,no
42151,2,no,no,cellular,4,no
42152,520,no,no,cellular,4,no
42153,1778,no,no,cellular,4,yes
42154,6016,no,no,cellular,4,no
42155,527,no,no,cellular,4,no
42156,5276,no,no,cellular,4,no
42157,220,yes,no,cellular,4,no
42158,402,no,no,cellular,5,no
42159,603,yes,no,cellular,5,no
42160,55,no,no,telephone,5,no
42161,12401,no,no,telephone,5,no
42162,19,no,no,cellular,5,no
42163,0,no,no,cellular,6,yes
42164,226,no,no,telephone,6,no
42165,2440,no,no,cellular,6,no
42166,6573,yes,no,cellular,6,no
42167,942,no,no,cellular,6,yes
42168,556,yes,no,cellular,6,yes
42169,1699,no,no,cellular,6,yes
42170,6699,no,no,cellular,9,no
42171,10541,no,no,cellular,9,yes
42172,1536,no,no,cellular,9,yes
42173,235,no,no,cellular,9,yes
42174,935,no,no,cellular,9,yes
42175,10861,no,no,cellular,9,yes
42176,2331,no,no,telephone,9,yes
42177,2374,yes,no,cellular,9,yes
42178,1228,no,no,cellular,9,yes
42179,1356,yes,no,cellular,9,no
42180,125,no,no,cellular,9,yes
42181,9224,no,no,telephone,9,no
42182,6279,yes,no,cellular,9,no
42183,1527,yes,no,cellular,9,no
42184,3141,no,no,cellular,9,yes
42185,3940,yes,no,cellular,9,no
42186,160,no,no,cellular,10,yes
42187,2816,no,no,cellular,10,yes
42188,109,no,no,cellular,10,yes
42189,0,no,no,cellular,10,yes
